           0.   6.6824e-02   1.3599e-01   2.1567e-01   3.0959e-01   4.1988e-01   5.4677e-01   6.8845e-01   8.4125e-01   1.0000e+00
           0.   6.7390e-02   1.3703e-01   2.1709e-01   3.1122e-01   4.2153e-01   5.4824e-01   6.8956e-01   8.4184e-01   1.0000e+00
           0.   6.7951e-02   1.3807e-01   2.1849e-01   3.1283e-01   4.2316e-01   5.4969e-01   6.9065e-01   8.4242e-01   1.0000e+00
           0.   6.8506e-02   1.3909e-01   2.1987e-01   3.1442e-01   4.2477e-01   5.5112e-01   6.9172e-01   8.4300e-01   1.0000e+00
           0.   6.9055e-02   1.4011e-01   2.2124e-01   3.1599e-01   4.2636e-01   5.5254e-01   6.9278e-01   8.4357e-01   1.0000e+00
           0.   6.9599e-02   1.4111e-01   2.2260e-01   3.1754e-01   4.2793e-01   5.5394e-01   6.9383e-01   8.4413e-01   1.0000e+00
           0.   7.0137e-02   1.4210e-01   2.2393e-01   3.1908e-01   4.2948e-01   5.5532e-01   6.9486e-01   8.4468e-01   1.0000e+00
           0.   7.0669e-02   1.4308e-01   2.2526e-01   3.2060e-01   4.3102e-01   5.5668e-01   6.9588e-01   8.4523e-01   1.0000e+00
           0.   7.1195e-02   1.4405e-01   2.2657e-01   3.2210e-01   4.3253e-01   5.5803e-01   6.9689e-01   8.4577e-01   1.0000e+00
           0.   7.1716e-02   1.4501e-01   2.2786e-01   3.2358e-01   4.3403e-01   5.5935e-01   6.9789e-01   8.4630e-01   1.0000e+00
           0.   7.2231e-02   1.4596e-01   2.2914e-01   3.2504e-01   4.3551e-01   5.6067e-01   6.9887e-01   8.4683e-01   1.0000e+00
           0.   7.2741e-02   1.4690e-01   2.3041e-01   3.2649e-01   4.3697e-01   5.6196e-01   6.9984e-01   8.4734e-01   1.0000e+00
           0.   7.3246e-02   1.4783e-01   2.3166e-01   3.2792e-01   4.3841e-01   5.6324e-01   7.0079e-01   8.4786e-01   1.0000e+00
           0.   7.3744e-02   1.4875e-01   2.3289e-01   3.2934e-01   4.3984e-01   5.6451e-01   7.0174e-01   8.4836e-01   1.0000e+00
           0.   7.4238e-02   1.4966e-01   2.3412e-01   3.3073e-01   4.4124e-01   5.6576e-01   7.0267e-01   8.4886e-01   1.0000e+00
           0.   7.4726e-02   1.5056e-01   2.3533e-01   3.3211e-01   4.4264e-01   5.6699e-01   7.0359e-01   8.4935e-01   1.0000e+00
           0.   7.5209e-02   1.5145e-01   2.3652e-01   3.3348e-01   4.4401e-01   5.6821e-01   7.0450e-01   8.4984e-01   1.0000e+00
           0.   7.5686e-02   1.5233e-01   2.3770e-01   3.3483e-01   4.4537e-01   5.6941e-01   7.0540e-01   8.5032e-01   1.0000e+00
           0.   7.6159e-02   1.5319e-01   2.3887e-01   3.3616e-01   4.4671e-01   5.7060e-01   7.0629e-01   8.5079e-01   1.0000e+00
           0.   7.6626e-02   1.5405e-01   2.4003e-01   3.3748e-01   4.4804e-01   5.7177e-01   7.0716e-01   8.5126e-01   1.0000e+00
           0.   7.7088e-02   1.5490e-01   2.4117e-01   3.3878e-01   4.4935e-01   5.7293e-01   7.0803e-01   8.5172e-01   1.0000e+00
           0.   7.7544e-02   1.5574e-01   2.4230e-01   3.4007e-01   4.5064e-01   5.7407e-01   7.0888e-01   8.5218e-01   1.0000e+00
           0.   7.7996e-02   1.5657e-01   2.4341e-01   3.4134e-01   4.5192e-01   5.7520e-01   7.0973e-01   8.5263e-01   1.0000e+00
           0.   7.8443e-02   1.5740e-01   2.4451e-01   3.4260e-01   4.5318e-01   5.7632e-01   7.1056e-01   8.5307e-01   1.0000e+00
           0.   7.8885e-02   1.5821e-01   2.4560e-01   3.4384e-01   4.5443e-01   5.7742e-01   7.1138e-01   8.5351e-01   1.0000e+00
           0.   7.9322e-02   1.5901e-01   2.4668e-01   3.4507e-01   4.5566e-01   5.7851e-01   7.1219e-01   8.5394e-01   1.0000e+00
           0.   7.9754e-02   1.5980e-01   2.4775e-01   3.4628e-01   4.5688e-01   5.7959e-01   7.1299e-01   8.5437e-01   1.0000e+00
           0.   8.0181e-02   1.6059e-01   2.4880e-01   3.4748e-01   4.5809e-01   5.8065e-01   7.1379e-01   8.5479e-01   1.0000e+00
           0.   8.0603e-02   1.6137e-01   2.4984e-01   3.4867e-01   4.5927e-01   5.8170e-01   7.1457e-01   8.5521e-01   1.0000e+00
           0.   8.1021e-02   1.6213e-01   2.5087e-01   3.4984e-01   4.6045e-01   5.8274e-01   7.1534e-01   8.5562e-01   1.0000e+00
           0.   8.1434e-02   1.6289e-01   2.5189e-01   3.5100e-01   4.6161e-01   5.8377e-01   7.1611e-01   8.5603e-01   1.0000e+00
           0.   8.1842e-02   1.6364e-01   2.5289e-01   3.5214e-01   4.6276e-01   5.8478e-01   7.1686e-01   8.5643e-01   1.0000e+00
           0.   8.2245e-02   1.6438e-01   2.5389e-01   3.5327e-01   4.6389e-01   5.8578e-01   7.1760e-01   8.5683e-01   1.0000e+00
           0.   8.2644e-02   1.6511e-01   2.5487e-01   3.5439e-01   4.6501e-01   5.8677e-01   7.1834e-01   8.5722e-01   1.0000e+00
           0.   8.3039e-02   1.6584e-01   2.5584e-01   3.5549e-01   4.6612e-01   5.8774e-01   7.1907e-01   8.5761e-01   1.0000e+00
